INFO  2018-07-01 11:22:27,840 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/famfamfam-flags/dist/sprite/famfamfam-flags.css'. Physical path: 'G:\ABP\PhoneBook\3.9.0\aspnet-core\src\PhoneBook.Web.Mvc\wwwroot\lib\famfamfam-flags\dist\sprite\famfamfam-flags.css'
INFO  2018-07-01 11:22:27,840 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 9.1462ms 200 text/css
INFO  2018-07-01 11:22:27,855 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/toastr/toastr.css'. Physical path: 'G:\ABP\PhoneBook\3.9.0\aspnet-core\src\PhoneBook.Web.Mvc\wwwroot\lib\toastr\toastr.css'
INFO  2018-07-01 11:22:27,855 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/fonts/roboto/roboto.css'. Physical path: 'G:\ABP\PhoneBook\3.9.0\aspnet-core\src\PhoneBook.Web.Mvc\wwwroot\fonts\roboto\roboto.css'
INFO  2018-07-01 11:22:27,856 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 50.0288ms 200 text/css
INFO  2018-07-01 11:22:27,856 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 70.2854ms 200 text/css
INFO  2018-07-01 11:22:27,890 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/bootstrap/dist/css/bootstrap.css'. Physical path: 'G:\ABP\PhoneBook\3.9.0\aspnet-core\src\PhoneBook.Web.Mvc\wwwroot\lib\bootstrap\dist\css\bootstrap.css'
INFO  2018-07-01 11:22:27,890 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 100.715ms 200 text/css
INFO  2018-07-01 11:22:27,892 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/css/materialize.css?v=OdWlipUYj8b9Oa4RyT45njteIcxH-4pGocqe0r0V8js  
WARN  2018-07-01 11:22:27,892 [13   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-07-01 11:22:27,892 [13   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
INFO  2018-07-01 11:22:27,894 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/Waves/dist/waves.css?v=0zP86LzXedNkkBjePtKrMTAPuIy6EzHfGlyYvsmGLBw  
